annotator,text,is_abuse,sexual_score,created_at,aspects_anno,username
sharmila,यो रन्डि को बाहान नगेन्द्र चम्चा साला ।,1.0,1.0,,"[(3, 17, 'profanity'), (27, 37, 'profanity')]",
sharmila,"चिट्ठी पत्रमा , सबैलाई एस्तै हो सोर सत्रमा |",0.0,,,[],
sharmila,अरू कुरा केही जान्दैनो हामी जनता यस्ता खाल का कंलड़कित आईमाई हरू लाई समाज बाट बहिष्कार गरौ ।,1.0,1.0,,"[(46, 63, 'profanity')]",
sharmila,कुकुर दारे मुखमै थुक्नु अब ?,1.0,1.0,2022-04-20 21:38:46,"[(0, 23, 'profanity')]",humagainrajeev
sharmila,कुकुर छाला . !,1.0,1.0,,,
sharmila,हैन हो कस्ले दियो यस्तो चेतावनी ? ? ?,0.0,,,[],
sharmila,"आफुले नगरेको गल्तीको बारेमा सबैलाई बुझाउँदै हिडनु जरुरी छैन । किनकि , समयले दोषीलाई सजय र निर्दोषिलाई इज्जत अवश्य दिन्छ ।",0.0,,2022-04-20 19:50:37,[],userlbg
sharmila,"चोकमा बसेर केटाहरुले सिट्ठी बजाउन छोड्नु पर्छ , बल्ल केटीहरुको बिना makeup वाला थुतुनो देख्न पाइन्छ । सिट्ठी को लोभमा पुरै make-up गर्छ्न अनि मस्किदै तिमीहरुको घरमा दिदी वहिनी छैनन , भन्दै जान्छ्न ।",1.0,1.0,,,
sharmila,हे इन्द्रदेव गड्यांगगुडुंग नगरीकन बर्षीन मिल्दैन ? याँ कुकुर तर्सेर सातो बोलाउन पर्ला जस्तो भैसक्यो। ।,0.0,,,,
sharmila,पैसा बाढ्दै हिड्छेस र ?,1.0,1.0,2020-07-31 19:11:23,"[(0, 21, 'profanity')]",Siteofficial6
sharmila,मलाइ मन पर्ने भनेको तिमीलाई बाहिर उभिएर हेर्नु हो। ।,0.0,,,[],
sharmila,"वेश्याको चरित्रलाई बुझ्न सकिन्छ तर रण्डिको चरित्र बुझ्न बहुत मुस्किल हुन्छ रबिन भाइ , भन्छन छिरिङ्ग दाइ। ।",1.0,1.0,2022-04-18 07:08:44,"[(0, 31, 'character_assasination'), (35, 74, 'character_assasination')]",rabinprasaddha1
sharmila,कुकुर चाहिँ कौन हो ?,1.0,1.0,,,
sharmila,थुक्क रण्डी के बोल्नु पर्छ के बोल्नु हुदैन भन्ने कुरा पनि थाहाँ छैन ।,1.0,1.0,,"[(0, 11, 'profanity')]",
sharmila,कत्तीको छाडा मन पर्छ |,0.0,,,,
sharmila,स्टारडम पनि यति हाबि छ की गलत गर्दै गर्दैंनन भन्ने भेडा मनोबृतिसमाजमा रहुनजेल छाड़ा बोकाहरू मातिरहन्छन सधै पुरुष गलत हुन्न सबै नारि सही हुन्न तर यो समाजमा नारिकहिले सही हुन्न |,1.0,1.0,,,
sharmila,तेरो आमा कुरूप कम्युनिस्ट वेश्या हुनु धेरैनै नराम्रो कुरा हो।,1.0,1.0,,,
sharmila,हत्यारा लाई ज्यानकाे बदला ज्यान लिने कानुन नबने सम्म नेपालमा यस्ता घटना दिनानु दिन घटिरहन्छ |,1.0,1.0,,"[(0, 36, 'physical_threat')]",
sharmila,"एकान्तमा हराउनु , मौनतामा रमाउनु , कसैप्रती सर्माउनु , ससाना कुरामा पनि डराउनु , एकतर्फि कसैलाई मनपराउनु , जानिजानी कसैको मन जलाउनु , यी सबै कुरामा पनि खुसी लुकेको छ नि होला त्यो अदृश्य ।",0.0,,2022-04-13 19:01:56,[],4JzdJuPW8OIGNvC
sharmila,चोर डाका फटाहा टाउको कटुवा |,1.0,1.0,,,
sharmila,पैसाकाे मुख कालाे हुन्छ। ।,0.0,,,,
sharmila,बुडाबुडी नै 101 रहेछन् |,0.0,,,[],
sharmila,मेयर काे कुरा सहि छ जज् ले जे जे भनेपनि भ्रस्टचारि लाई पिटेरै तह लगाउनुपर्छ साले हरु लाई मेयर साहब जिन्दावाद ।,1.0,1.0,,"[(55, 75, 'physical_threat'), (76, 80, 'profanity')]",
sharmila,जति बेला नि call नगर न |,0.0,,,[],
sharmila,घरमा माया गर्ने आफ्ना आमा बाबू हुदा हुँदै अर्काको छोरालाइ माया गर्दै हिड्छेस त धोका नपाए के iphone पाउछेस त। ।,0.0,,2017-12-26 20:34:45,"[(79, 105, 'profanity')]",ayush_kan
sharmila,बेरोजगारी जान ले रही आत्महत्या |,0.0,,,,
sharmila,के कराइ रहेको हान्नु दिनुनि यार दुबै जनालाइ चहना छ गर्छन |,1.0,1.0,,[],
