id	sentences
non_ipv_1305	१६ बर्षको मस्त जवानी बालिका को दिमाग नपुगेर यस्तो घटना घट्ने कुनै नौलो लाग्दैन
non_ipv_1306	गर्भवती भए पो स्वीकार्नु, प्रेम मा सेक्स त भैहाल्च नि।
non_ipv_1307	महिलाकाे ईज्जतमा खेलवाड गरने लाई सजाय हुनै।परछ,।
non_ipv_1308	है हिरो ! अमेरिकातिर हुनुपर्ने !
non_ipv_1309	एस्तो लाई पनि रिएल हिरो रे न body छ न के नै छ! म इनि हरु लाई हिरो हिरोईन भन्न पनि लाज लाग्छ!!
non_ipv_1310	सत्रु संग त म आफै जोगिन्छु भगवान-मलाई मेरा मित्र देखी बचाउ” 
non_ipv_1311	राजेश dai paxi को माहा नायक भने को त / खतम नै पारयो न हौ.
non_ipv_1312	यति सानो age मा favourite कलाकार भन्दै मसकिदा केही नहुने अहिले पल ले यस्तो गर्यो उस्तो गर्यो धेरै उम्लिदा यस्तै हुन्छ
non_ipv_1313	कलाकारिता मा आउने सबै बेस्या हुन्न नि हो।सोझी केटि को स्राप लाग्यो
non_ipv_1314	बिहे गर्ने झुट्टो आश्वासन दिएर मज्जा लिएछ बजियाले, अभिनय कला राम्रै रहेछ हुन त रियल हिरो पो रे त!
non_ipv_1315	कलाकार हुन चर्चित हुनलाई जे नि गर्छन |
non_ipv_1316	चिट्ठी पत्रमा,सबैलाई एस्तै हो सोर सत्रमा
non_ipv_1317	3 साल मै एति ठुली किन भईन भन्या त यो पो रैछ त कारण
non_ipv_1318	गर्नु गरि सकेउ अब झगडा  गरेर काम छैना  ठुलो फ्यान भन्दैमा गर्ना दिएपछि के को बिबाद  गरिहालछनि मुख थुनेर हात बाधेर खुट्टा बाधेरत पकै जबर्जस्ति गरेन होला त
non_ipv_1319	प्वाल स्वाहा । यस्ता त छन सेलिब्रेटी पब्लिक फिगर भनिने
non_ipv_1320	कोइ लाई भर्जिन चायनी कोइ लाई हिरो चाईने बेजत थुक धेरै उम्लनु ठिक हुन्न सबैलाई थाहा भकै कुर हो
non_ipv_1321	तिमीहरू भेडाहरु यो सब हुदा हुँदै पनि केको भुत्राको रियल हिरो हो ,
non_ipv_1322	जवानीको मात लागेपछि यस्तै हुन्छ
non_ipv_1323	हाव जे जे कान्ड हुन्छ नाम चलेका हरू कै हुन्छ हामी जनतालाई नेता देखि कलाकारहरूले ग‍ोलगोल घुमाउछन यिनिहरूलाई बुज्न गाह्रो छ
non_ipv_1324	हेर ईनिहरुको जिन्दगी हामिले के बुझ्ने ईनिहरुलाई राम्रो कि नराम्रो
non_ipv_1325	कुन एउटा फ्याउरोत महानायक पो भन्थ्योत,नायिका पनि कडै रहिछिन।
non_ipv_1326	कहिले के भन्छे कहिले के भन्छे
non_ipv_1327	हैन होला पलको प्रगति देखेर कसैले फसाउन खोजेको जस्तो लायो।
non_ipv_1328	गल्ती एउटा बाट मात्र हुदैन ,, यदि जबर्जस्ती गरेको भए त बलत्कार हुन्थ्यो,,
non_ipv_1329	Derai dukha ani shocked vaye moh tw
non_ipv_1330	सानु अाेखलमा ठुठुठुलाे ढिकी
non_ipv_1331	सबै कुरा पर्सस्त छ यो भिडियो मा
